img,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color
05114_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,white,brown
05116_00.jpg,only,short sleeve,round neck,white,white,casual,tight fit,blue,brown
05118_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,tan,black
05119_00.jpg,raisensvende,short sleeve,scoop neck,black,unknown,casual,tight fit,blue,brown
05120_00.jpg,unknown,long sleeve,v neck,white,unknown,casual,tight fit,blue,blonde
05121_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,red,brown
05122_00.jpg,unknown,long sleeve,cowl neck,black,white,casual,tight fit,black,black
05124_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,blue,black
05125_00.jpg,unknown,long sleeve,boat neck,navy blue,white,casual,tight fit,black,brown
05126_00.jpg,unknown,short sleeve,round neck,white,yellow,casual,tight fit,blue,black
05127_00.jpg,unknown,long sleeve,cowl neck,pink,green,casual,tight fit,black,blonde
05128_00.jpg,guess,sleeveless,round neck,pink,red,casual,loose fit,black,brown
05129_00.jpg,unknown,short sleeve,v neck,pink,rose,casual,tight fit,red,blonde
05130_00.jpg,unknown,short sleeve,round neck,blue,white,casual,tight fit,white,blonde
05131_00.jpg,unknown,short sleeve,round neck,blue,unknown,casual,tight fit,black,brown
05133_00.jpg,unknown,short sleeve,crossover neck,gray,black,casual,loose fit,black,black
05134_00.jpg,ovendo sport,short sleeve,round neck,sage green,unknown,unknown,loose fit,black,blonde
05135_00.jpg,vince camuto,short sleeve,v neck,yellow,unknown,casual,tight fit,white,black
05136_00.jpg,unknown,long sleeve,circle neck,red,blue,casual,tight fit,red,blonde
05137_00.jpg,unknown,short sleeve,round neck,light blue,light blue,casual,loose fit,blue,blonde
05138_00.jpg,unknown,long sleeve,round neck,red,brown,casual,tight fit,red,black
05139_00.jpg,superdry,short sleeve,scoop neck,navy blue,red,casual,tight fit,blue,black
05140_00.jpg,unknown,long sleeve,turtleneck,yellow,blue,casual,tight fit,multi colored,black
05142_00.jpg,unknown,short sleeve,round neck,red,red,casual,tight fit,red,blonde
05143_00.jpg,unknown,short sleeve,circle neck,pink,white,casual,tight fit,blue,blonde
05144_00.jpg,unknown,short sleeve,round neck,pink,white,casual,tight fit,blue,blonde
05145_00.jpg,mmo,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
05146_00.jpg,michael kors,long sleeve,scoop neck,orange,unknown,casual,tight fit,orange,black
05147_00.jpg,maerz,short sleeve,polo collar,red,white,casual,tight fit,red,black
05148_00.jpg,unknown,short sleeve,hal neck,white,white,casual,tight fit,blue,blonde
05149_00.jpg,unknown,long sleeve,v neck,red,red,casual,tight fit,red,blonde
05150_00.jpg,unknown,short sleeve,strapless,black,white,casual,tight fit,black,brown
05151_00.jpg,unknown,short sleeve,cowl neck,black,unknown,casual,tight fit,beige,brown
05152_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,blue,black
05153_00.jpg,unknown,short sleeve,round neck,white,green,casual,tight fit,blue,black
05154_00.jpg,unknown,short sleeve,hal neck,red,unknown,casual,tight fit,red,black
05155_00.jpg,nak,short sleeve,v neck,pink,white,casual,tight fit,white,blonde
05157_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,brown,black
05158_00.jpg,unknown,short sleeve,circle neck,navy blue,white,casual,tight fit,blue,blonde
05159_00.jpg,unknown,long sleeve,round neck,black,pink,casual,loose fit,blue,blonde
05161_00.jpg,only,short sleeve,round neck,black,pink,casual,tight fit,white,blonde
05163_00.jpg,levi's,short sleeve,round neck,white,red,casual,tight fit,navy blue,blonde
05164_00.jpg,diane von furstenberg,short sleeve,round neck,blue,yellow,casual,loose fit,blue,blonde
05167_00.jpg,drykorn,short sleeve,round neck,teal,teal,casual,loose fit,white,blonde
05168_00.jpg,tommy sport,short sleeve,round neck,blue,white,casual,tight fit,gray,black
05169_00.jpg,unknown,sleeveless,v neck,pink,unknown,casual,loose fit,blue,brown
05171_00.jpg,unknown,short sleeve,round neck,orange,unknown,casual,tight fit,blue,blonde
05174_00.jpg,unknown,short sleeve,hal neck,white,navy blue,casual,tight fit,blue,blonde
05175_00.jpg,unknown,long sleeve,turtleneck,navy,yellow,unknown,tight fit,blue,brown
05176_00.jpg,unknown,short sleeve,round neck,red,pink,casual,tight fit,red,brown
05177_00.jpg,karl lagerfeld,short sleeve,round neck,black,white,casual,tight fit,black,brown
05178_00.jpg,unknown,long sleeve,circle neck,white,unknown,casual,tight fit,beige,brown
05179_00.jpg,unknown,sleeveless,v neck,black,white,casual,tight fit,blue,blonde
05180_00.jpg,unknown,long sleeve,v neck,green,green,casual,tight fit,yellow,brown
05181_00.jpg,weekday,short sleeve,round neck,gray,multicolored,casual,tight fit,black,black
05182_00.jpg,esprit,short sleeve,round neck,pink,purple,casual,loose fit,red,blonde
05183_00.jpg,unknown,long sleeve,high neck,black,unknown,casual,tight fit,black,blonde
05185_00.jpg,weekday,short sleeve,round neck,orange,unknown,casual,loose fit,orange,blonde
05188_00.jpg,topshop,short sleeve,crew neck,white,gray,casual,tight fit,white,black
05189_00.jpg,lola skye,long sleeve,square neck,black,unknown,casual,tight fit,blue,black
05190_00.jpg,supermom,long sleeve,boat neck,black,pink,casual,tight fit,black,brown
05193_00.jpg,gap,sleeveless,round neck,white,white,casual,tight fit,beige,black
05195_00.jpg,unknown,short sleeve,v neck,green,green,casual,loose fit,green,black
05196_00.jpg,only,sleeveless,round neck,pink,light pink,casual,tight fit,white,blonde
05197_00.jpg,unknown,short sleeve,scoop neck,black,unknown,casual,tight fit,black,brown
05198_00.jpg,unknown,short sleeve,v neck,green,olive green,casual,tight fit,green,black
05199_00.jpg,unknown,long sleeve,v neck,white,unknown,casual,tight fit,blue,blonde
05200_00.jpg,unknown,long sleeve,round neck,dark blue,black,casual,tight fit,black,blonde
05201_00.jpg,unknown,long sleeve,boat neck,white,gray,casual,tight fit,black,blonde
05202_00.jpg,weekday,short sleeve,scoop neck,green,yellow green,casual,tight fit,blue,brown
05203_00.jpg,only plays,short sleeve,round neck,black,white,casual,tight fit,black,black
05204_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
05206_00.jpg,unknown,short sleeve,round neck,pink,unknown,casual,loose fit,pink,blonde
05207_00.jpg,unknown,short sleeve,v neck,black,lace,casual,tight fit,black,brown
05209_00.jpg,mm,three quarter sleeves,round neck,gray,black,casual,tight fit,black,black
05211_00.jpg,unknown,short sleeve,round neck,white,green,casual,loose fit,white,black
05212_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,black
05213_00.jpg,unknown,short sleeve,round neck,green,green,casual,tight fit,green,black
05214_00.jpg,ollie,short sleeve,round neck,white,pink,casual,loose fit,black,blonde
05215_00.jpg,kaffe,short sleeve,v neck,black,unknown,casual,loose fit,black,blonde
05216_00.jpg,just,short sleeve,crew neck,white,black,casual,tight fit,blue,brown
05217_00.jpg,unknown,long sleeve,boat neck,red,unknown,casual,tight fit,red,brown
05218_00.jpg,unknown,short sleeve,round neck,red,maroon,casual,tight fit,blue,black
05219_00.jpg,unknown,long sleeve,boat neck,black,white,casual,tight fit,blue,blonde
05220_00.jpg,unknown,short sleeve,round neck,black,brown,casual,loose fit,black,blonde
05221_00.jpg,na kd,long sleeve,scoop neck,black,white,casual,tight fit,black,brown
05222_00.jpg,unknown,short sleeve,round neck,pink,light pink,casual,tight fit,blue,black
05223_00.jpg,evans,short sleeve,round neck,gray,gray,casual,tight fit,black,blonde
05224_00.jpg,unknown,short sleeve,cowl neck,yellow,yellow,casual,tight fit,white,blonde
05225_00.jpg,disney,short sleeve,round neck,white,red,casual,tight fit,blue,brown
05226_00.jpg,unknown,short sleeve,scoop neck,orange,unknown,casual,tight fit,white,blonde
05227_00.jpg,unknown,short sleeve,high neck,black,unknown,casual,tight fit,black,brown
05228_00.jpg,unknown,long sleeve,v neck,yellow,yellow,casual,loose fit,yellow,black
05229_00.jpg,superdry,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,blonde
05231_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,blue,brown
05232_00.jpg,unknown,long sleeve,scoop neck,light purple,light gray,casual,loose fit,purple,blonde
05234_00.jpg,unknown,short sleeve,polo neck,brown,black,casual,tight fit,black,blonde
05237_00.jpg,ellesse,short sleeve,strapless,black,white,casual,tight fit,black,blonde
05238_00.jpg,unknown,short sleeve,round neck,white,white,casual,tight fit,beige,black
05240_00.jpg,pink performance,unknown,unknown,pink,navy,casual,tight fit,pink,black
05241_00.jpg,pass two,short sleeve,round neck,pink,red,casual,tight fit,white,blonde
05243_00.jpg,unknown,short sleeve,v neck,pink,white,casual,loose fit,black,blonde
05245_00.jpg,unknown,short sleeve,round neck,yellow,yellow,casual,loose fit,white,yellow
05246_00.jpg,unknown,short sleeve,v neck,navy,white,casual,tight fit,black,blonde
05247_00.jpg,unknown,short sleeve,round neck,brown,leopard print,casual,loose fit,black,red
05248_00.jpg,unknown,short sleeve,round neck,pink,unknown,casual,tight fit,pink,brown
05249_00.jpg,reebok,short sleeve,round neck,black,white,casual,loose fit,black,blonde
05250_00.jpg,unknown,long sleeve,turtleneck,black,unknown,casual,tight fit,black,black
05251_00.jpg,vila,short sleeve,v neck,white,white,casual,tight fit,multi colored,black
05252_00.jpg,unknown,long sleeve,cowl neck,gray,floral,casual,tight fit,gray,black
05253_00.jpg,new look,short sleeve,round neck,black,black,casual,tight fit,black,black
05254_00.jpg,unknown,long sleeve,v neck,red,red,casual,loose fit,red,black
05255_00.jpg,unknown,short sleeve,round neck,black,gray,casual,tight fit,black,black
05256_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,blue,black
05258_00.jpg,unknown,long sleeve,round neck,gray,black,casual,tight fit,black,brown
05259_00.jpg,nike,short sleeve,round neck,black,white,casual,loose fit,black,black
05261_00.jpg,portmanteau,short sleeve,v neck,blue,white,casual,tight fit,yellow,blonde
05263_00.jpg,ragged jeans,short sleeve,round neck,red,pink,casual,tight fit,gray,black
05264_00.jpg,unknown,short sleeve,round neck,blue,pink,casual,loose fit,black,brown
05265_00.jpg,tom tailon,short sleeve,cowl neck,light blue,light blue,casual,loose fit,blue,black
05266_00.jpg,unknown,short sleeve,scoop neck,black,white,casual,tight fit,blue,black
05267_00.jpg,polo,short sleeve,round neck,blue,gold,casual,tight fit,blue,black
05269_00.jpg,unknown,short sleeve,round neck,green,unknown,casual,tight fit,white,black
05271_00.jpg,esprit,short sleeve,scoop neck,dark blue,white,casual,tight fit,blue,blonde
05272_00.jpg,unknown,short sleeve,hal neck,navy blue,unknown,casual,tight fit,white,blonde
05273_00.jpg,unknown,long sleeve,high neck,black,unknown,casual,tight fit,black,blonde
05277_00.jpg,unknown,long sleeve,v neck,pink,pink,casual,loose fit,black,blonde
05278_00.jpg,unknown,long sleeve,boat neck,yellow,green,casual,tight fit,blue,blonde
05279_00.jpg,unknown,short sleeve,circle neck,black,gray,casual,tight fit,blue,brown
05280_00.jpg,unknown,short sleeve,round neck,blue,white,casual,tight fit,blue,blonde
05281_00.jpg,unknown,short sleeve,square neck,black,white,casual,tight fit,white,brown
05283_00.jpg,unknown,short sleeve,cowl neck,yellow,floral,casual,loose fit,yellow,black
05284_00.jpg,unknown,short sleeve,square neck,red,unknown,casual,tight fit,blue,blonde
05286_00.jpg,unknown,short sleeve,square neck,black,white,casual,tight fit,black,black
05287_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,black
05289_00.jpg,mpic,long sleeve,v neck,red,orange,casual,tight fit,orange,blonde
05290_00.jpg,soaked,short sleeve,scoop neck,red,maroon,casual,tight fit,blue,blonde
05291_00.jpg,unknown,short sleeve,square neck,white,lace,casual,tight fit,beige,brown
05292_00.jpg,unknown,long sleeve,boat neck,dark blue,unknown,casual,tight fit,blue,blonde
05293_00.jpg,aware,short sleeve,round neck,black,white,casual,tight fit,blue,brown
05294_00.jpg,unknown,short sleeve,cowl neck,white,yellow,casual,tight fit,blue,blonde
05295_00.jpg,unknown,short sleeve,v neck,white,pink,casual,tight fit,blue,blonde
05296_00.jpg,revival,short sleeve,crew neck,white,black,casual,loose fit,black,blonde
05298_00.jpg,karl,short sleeve,round neck,black,red,casual,tight fit,black,blonde
05300_00.jpg,unknown,short sleeve,round neck,white,white,casual,tight fit,white,black
05301_00.jpg,unknown,short sleeve,strapless,black,pink,casual,tight fit,olive green,blonde
05303_00.jpg,han kjøbenhavn,short sleeve,circle neck,navy blue,white,casual,tight fit,white,black
05304_00.jpg,unknown,short sleeve,scoop neck,black,unknown,casual,tight fit,black,brown
05305_00.jpg,only,sleeveless,v neck,black,unknown,casual,tight fit,yellow,brown
05306_00.jpg,weekday,short sleeve,round neck,pink,white,casual,loose fit,pink,blonde
05307_00.jpg,unknown,short sleeve,asymmetrical neck,black,white,casual,tight fit,black,brown
05308_00.jpg,unknown,long sleeve,v neck,gray,gray,casual,tight fit,black,blonde
05310_00.jpg,run one,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
05311_00.jpg,saint,short sleeve,v neck,brown,beige,casual,loose fit,black,brown
05312_00.jpg,unknown,long sleeve,v neck,black,pink,summer,tight fit,blue,blonde
05313_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
05314_00.jpg,unknown,short sleeve,v neck,white,pink,summer,loose fit,blue,brown
05315_00.jpg,unknown,short sleeve,round neck,white,orange,casual,tight fit,beige,blonde
05317_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,black
05318_00.jpg,sonia byziel,short sleeve,scoop neck,navy blue,red,casual,tight fit,white,black
05319_00.jpg,henderstein,unknown,crew neck,black,unknown,casual,loose fit,black,blonde
05321_00.jpg,unknown,long sleeve,round neck,black,white,casual,tight fit,black,brown
05323_00.jpg,unknown,short sleeve,cowl neck,white,blue,casual,loose fit,blue,brown
05324_00.jpg,unknown,short sleeve,round neck,black,black,casual,tight fit,black,brown
05326_00.jpg,unknown,short sleeve,square neck,black,unknown,casual,tight fit,black,blonde
05328_00.jpg,vila,short sleeve,round neck,green,green,casual,tight fit,green,blonde
05331_00.jpg,unknown,short sleeve,circle neck,pink,green,casual,loose fit,pink,brown
05332_00.jpg,unknown,long sleeve,scoop neck,white,white,casual,tight fit,black,brown
05333_00.jpg,unknown,long sleeve,turtleneck,white,unknown,casual,tight fit,black,black
05334_00.jpg,unknown,sleeveless,v neck,blue,gray,casual,tight fit,black,brown
05335_00.jpg,s.olas,short sleeve,scoop neck,white,red,casual,tight fit,navy blue,brown
05336_00.jpg,unknown,long sleeve,cowl neck,pink,brown,casual,loose fit,black,blonde
05337_00.jpg,unknown,long sleeve,boat neck,yellow,unknown,casual,loose fit,yellow,brown
05339_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,red,blonde
05340_00.jpg,unknown,short sleeve,round neck,blue,white,casual,tight fit,black,brown
05342_00.jpg,unknown,short sleeve,round neck,white,gray,casual,loose fit,white,black
05343_00.jpg,unknown,short sleeve,strapless,black,unknown,casual,tight fit,black,brown
05344_00.jpg,only,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
05345_00.jpg,markis,long sleeve,round neck,navy blue,gray,casual,tight fit,blue,blonde
05347_00.jpg,unknown,long sleeve,v neck,green,green,casual,tight fit,yellow,black
05348_00.jpg,unknown,short sleeve,round neck,white,white,casual,loose fit,blonde,blonde
05349_00.jpg,unknown,short sleeve,high neck,black,floral,casual,tight fit,black,brown
05350_00.jpg,unknown,short sleeve,strapless,white,white,casual,tight fit,white,black
05351_00.jpg,unknown,long sleeve,crew neck,gray,black,casual,tight fit,blue,brown
05353_00.jpg,we tie dye,short sleeve,round neck,blue,green,casual,tight fit,black,brown
05354_00.jpg,unknown,long sleeve,square neck,black,white,casual,loose fit,off white,blonde
05355_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,blonde
05357_00.jpg,unknown,short sleeve,circle neck,green,green,casual,tight fit,white,black
05358_00.jpg,unknown,short sleeve,v neck,white,red,casual,tight fit,red,blonde
05359_00.jpg,unknown,short sleeve,circle neck,white,gray,casual,tight fit,black,brown
05362_00.jpg,sunday,sleeveless,scoop neck,white,unknown,casual,tight fit,blue,black
05363_00.jpg,unknown,short sleeve,circle neck,navy blue,purple,casual,tight fit,black,brown
05365_00.jpg,unknown,short sleeve,round neck,pink,red,casual,tight fit,red,black
05366_00.jpg,pieces,short sleeve,round neck,black,white,casual,loose fit,black,brown
05367_00.jpg,only,sleeveless,scoop neck,white,lace,casual,tight fit,silver,brown
05368_00.jpg,unknown,short sleeve,v neck,gray,gray,casual,tight fit,gray,blonde
05369_00.jpg,superdry,short sleeve,round neck,pink,white,casual,loose fit,pink,black
05370_00.jpg,unknown,short sleeve,scoop neck,black,lace,casual,tight fit,black,black
05371_00.jpg,vila,short sleeve,v neck,pink,unknown,casual,loose fit,pink,brown
05372_00.jpg,unknown,short sleeve,square neck,white,white,casual,tight fit,beige,brown
