,img_path,cloth_path,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color,description,bought,not_interested
3975,images/05121_00.jpg,clothes/05121_00.jpg,,short sleeve,v neck,black,,casual,tight fit,red,brown,"The dress is a black sleeveless top with lace details on the shoulders, paired with a maroon skirt.",False,False
3976,images/05122_00.jpg,clothes/05122_00.jpg,,long sleeve,cowl neck,black,white,casual,tight fit,black,black,"The dress is a long-sleeved, black turtleneck top with a high collar and a fitted silhouette, paired with matching black pants featuring a textured pattern and white accents on the waistband and bottom hem.",False,False
3977,images/05124_00.jpg,clothes/05124_00.jpg,,short sleeve,v neck,black,,casual,tight fit,blue,black,The dress is a black spaghetti strap top with lace trim and light blue jeans with a distressed hemline.,False,False
3978,images/05125_00.jpg,clothes/05125_00.jpg,,long sleeve,boat neck,navy blue,white,casual,tight fit,black,brown,The dress is a navy blue top with 3/4 sleeves and a zebra print skirt.,False,False
3979,images/05126_00.jpg,clothes/05126_00.jpg,,short sleeve,round neck,white,yellow,casual,tight fit,blue,black,"The dress is a white and black striped t-shirt with yellow stripes at the bottom, paired with blue jeans.",False,False
3980,images/05127_00.jpg,clothes/05127_00.jpg,,long sleeve,cowl neck,pink,green,casual,tight fit,black,blonde,The dress is a pink lace top with black trim and a black skirt.,False,False
3981,images/05128_00.jpg,clothes/05128_00.jpg,guess,sleeveless,round neck,pink,red,casual,loose fit,black,brown,The dress is a pink Guess brand sleeveless crop top with a red logo on the front and black jeans.,False,False
3982,images/05129_00.jpg,clothes/05129_00.jpg,,short sleeve,v neck,pink,rose,casual,tight fit,red,blonde,The dress is a floral print spaghetti strap top with ruffled details and a rust-colored skirt.,False,False
3983,images/05130_00.jpg,clothes/05130_00.jpg,,short sleeve,round neck,blue,white,casual,tight fit,white,blonde,"The dress is a navy blue, short-sleeved top with a scoop neckline and a fitted silhouette, paired with white high-waisted jeans featuring button fly closure and side pockets.",False,False
3984,images/05131_00.jpg,clothes/05131_00.jpg,,short sleeve,round neck,blue,,casual,tight fit,black,brown,"The dress is a blue, short-sleeved top with a front knot and black pants underneath.",False,False
3985,images/05133_00.jpg,clothes/05133_00.jpg,,short sleeve,crossover neck,gray,black,casual,loose fit,black,black,The dress is a snake-print hal spaghetti strap jumpsuit with a ruffled top and bottom.,False,False
3986,images/05134_00.jpg,clothes/05134_00.jpg,ovendo sport,short sleeve,round neck,sage green,,,loose fit,black,blonde,"The dress is a sleeveless, olive-green tank top with black trim and a vertical text design on the front.",False,False
3987,images/05135_00.jpg,clothes/05135_00.jpg,vince camuto,short sleeve,v neck,yellow,,casual,tight fit,white,black,"The dress is a mustard yellow, short-sleeved top with a front knot and white pants.",False,False
3988,images/05136_00.jpg,clothes/05136_00.jpg,,long sleeve,circle neck,red,blue,casual,tight fit,red,blonde,"The dress is a striped, short-sleeved top with a white and red horizontal stripe pattern, paired with red shorts featuring the Abercrombie logo.",False,False
3989,images/05137_00.jpg,clothes/05137_00.jpg,,short sleeve,round neck,light blue,light blue,casual,loose fit,blue,blonde,"The dress is a light blue T-shirt with scalloped lace trim on the sleeves and bottom hem, paired with light blue jeans.",False,False
3990,images/05138_00.jpg,clothes/05138_00.jpg,,long sleeve,round neck,red,brown,casual,tight fit,red,black,"The dress is a long-sleeved, maroon-colored top with a fitted waist and a slightly flared skirt.",False,False
3991,images/05139_00.jpg,clothes/05139_00.jpg,superdry,short sleeve,scoop neck,navy blue,red,casual,tight fit,blue,black,The dress is a navy blue t-shirt with lace trim on the sleeves and a gold necklace.,False,False
3992,images/05140_00.jpg,clothes/05140_00.jpg,,long sleeve,turtleneck,yellow,blue,casual,tight fit,multi colored,black,"The dress is a long-sleeved, knee-length garment with a plaid pattern featuring blue, orange, and green colors.",False,False
3993,images/05142_00.jpg,clothes/05142_00.jpg,,short sleeve,round neck,red,red,casual,tight fit,red,blonde,"The dress is a sleeveless, red blouse with a ruffled neckline and fitted sleeves, paired with plaid pants.",False,False
3994,images/05143_00.jpg,clothes/05143_00.jpg,,short sleeve,circle neck,pink,white,casual,tight fit,blue,blonde,"The dress is a white T-shirt with a colorful abstract design on the front, paired with blue jeans.",False,False
3995,images/05144_00.jpg,clothes/05144_00.jpg,,short sleeve,round neck,pink,white,casual,tight fit,blue,blonde,"The dress is a pink blouse with lace detailing on the shoulders and sleeves, paired with blue jeans.",False,False
3996,images/05145_00.jpg,clothes/05145_00.jpg,mmo,short sleeve,round neck,black,,casual,loose fit,black,blonde,"The dress is a black, short-sleeved top with a round neckline and a logo on the left side of the chest.",False,False
3997,images/05146_00.jpg,clothes/05146_00.jpg,,long sleeve,scoop neck,orange,,casual,tight fit,orange,black,"The dress is an orange long-sleeved top with a round neckline and a belt around the waist, paired with white high-waisted pants.",False,False
3998,images/05147_00.jpg,clothes/05147_00.jpg,maerz,short sleeve,polo collar,red,white,casual,tight fit,red,black,The dress is a red and white striped polo shirt paired with bright orange shorts.,False,False
3999,images/05148_00.jpg,clothes/05148_00.jpg,,short sleeve,hal neck,white,white,casual,tight fit,blue,blonde,"The dress is a white sleeveless top with a one-shoulder design and lace trim, paired with blue jeans.",False,False
4000,images/05149_00.jpg,clothes/05149_00.jpg,,long sleeve,v neck,red,red,casual,tight fit,red,blonde,The dress is a vibrant red blouse paired with colorful striped pants.,False,False
4001,images/05150_00.jpg,clothes/05150_00.jpg,,short sleeve,strapless,black,white,casual,tight fit,black,brown,"The dress is a sleeveless, black and white leaf-patterned romper with a fitted bodice and shorts.",False,False
4002,images/05151_00.jpg,clothes/05151_00.jpg,,short sleeve,cowl neck,black,,casual,tight fit,beige,brown,The dress is a black sleeveless top with lace details and beige pants.,False,False
4003,images/05152_00.jpg,clothes/05152_00.jpg,,short sleeve,v neck,black,,casual,tight fit,blue,black,"The dress is a black sleeveless top with lace trim on the shoulders, paired with teal pants featuring a leopard print pattern and pink polka dots.",False,False
4004,images/05153_00.jpg,clothes/05153_00.jpg,,short sleeve,round neck,white,green,casual,tight fit,blue,black,"The dress is a white, short-sleeved top with a subtle checkered pattern on the shoulders and sleeves, paired with dark blue jeans.",False,False
4005,images/05154_00.jpg,clothes/05154_00.jpg,,short sleeve,hal neck,red,,casual,tight fit,red,black,"The dress is a vibrant red hal-neck hal top with thin straps and a fitted silhouette, paired with white high-waisted jeans.",False,False
4006,images/05155_00.jpg,clothes/05155_00.jpg,nak,short sleeve,v neck,pink,white,casual,tight fit,white,blonde,"The dress is a sleeveless, multi-colored striped blouse with a V-neckline and a front pocket, paired with white pants.",False,False
4007,images/05157_00.jpg,clothes/05157_00.jpg,,long sleeve,v neck,black,,casual,tight fit,brown,black,The dress is a black long-sleeved top with a turtle neck and brown plaid pants.,False,False
4008,images/05158_00.jpg,clothes/05158_00.jpg,,short sleeve,circle neck,navy blue,white,casual,tight fit,blue,blonde,"The dress is a short-sleeved, off-the-shoulder top with a navy blue and white striped pattern featuring gold and teal bows and chains.",False,False
4009,images/05159_00.jpg,clothes/05159_00.jpg,,long sleeve,round neck,black,pink,casual,loose fit,blue,blonde,"The dress is a black long-sleeved top with small white heart patterns and blue heart outlines, paired with light blue jeans.",False,False
4010,images/05161_00.jpg,clothes/05161_00.jpg,,short sleeve,round neck,black,pink,casual,tight fit,white,blonde,The dress is a black floral print top with white jeans.,False,False
4011,images/05163_00.jpg,clothes/05163_00.jpg,levi's,short sleeve,round neck,white,red,casual,tight fit,navy blue,blonde,The dress is a white t-shirt with a Levi's logo on the left chest and navy blue pants with a white stripe on the side.,False,False
4012,images/05164_00.jpg,clothes/05164_00.jpg,diane von furstenberg,short sleeve,round neck,blue,yellow,casual,loose fit,blue,blonde,"The dress is a blue floral print top with a scoop neckline and short sleeves, paired with white high-waisted pants.",False,False
4013,images/05167_00.jpg,clothes/05167_00.jpg,,short sleeve,round neck,teal,teal,casual,loose fit,white,blonde,"The dress is a teal blue top with a boat neck and short sleeves, paired with white pants.",False,False
4014,images/05168_00.jpg,clothes/05168_00.jpg,tommy sport,short sleeve,round neck,blue,white,athletic,tight fit,gray,black,"The dress is a Tommy Sport T-shirt with a color block design featuring navy blue, white, and red colors.",False,False
4015,images/05169_00.jpg,clothes/05169_00.jpg,,sleeveless,v neck,pink,,casual,loose fit,blue,brown,"The dress is a sleeveless, coral-colored top with a ruffled hemline and button details, paired with blue jeans.",False,False
4016,images/05171_00.jpg,clothes/05171_00.jpg,,short sleeve,round neck,orange,,casual,tight fit,blue,blonde,"The dress is a coral-colored, short-sleeved top with a knot at the waist and blue jeans.",False,False
4017,images/05174_00.jpg,clothes/05174_00.jpg,,short sleeve,hal neck,white,navy blue,casual,tight fit,blue,blonde,"The dress is a white and black striped tank top with ruffled straps and gold buttons down the front, paired with light blue jeans.",False,False
4018,images/05175_00.jpg,clothes/05175_00.jpg,,long sleeve,turtleneck,navy,yellow,,tight fit,blue,brown,"The dress is a long-sleeved, high-necked top with a pattern of colorful horses on a dark blue background, paired with dark jeans.",False,False
4019,images/05176_00.jpg,clothes/05176_00.jpg,,short sleeve,round neck,red,pink,casual,tight fit,red,brown,"The dress is a red floral print sleeveless top with black lace trim on the shoulders, paired with high-waisted dark blue jeans.",False,False
4020,images/05177_00.jpg,clothes/05177_00.jpg,karl lagerfeld,short sleeve,round neck,black,white,casual,tight fit,black,brown,The dress is a black polka dot print dress with a round neck and short sleeves.,False,False
4021,images/05178_00.jpg,clothes/05178_00.jpg,,long sleeve,circle neck,white,,casual,tight fit,beige,brown,"The dress is a white, three-quarter sleeve blouse with a round neckline and a fitted silhouette, paired with a light green skirt.",False,False
4022,images/05179_00.jpg,clothes/05179_00.jpg,,sleeveless,v neck,black,white,casual,tight fit,blue,blonde,"The dress is a sleeveless, patterned top with a V-neckline and high-waisted blue jeans.",False,False
4023,images/05180_00.jpg,clothes/05180_00.jpg,,long sleeve,v neck,green,green,casual,tight fit,yellow,brown,The dress is a green ribbed long-sleeved top with a V-neckline and cream-colored pants.,False,False
4024,images/05181_00.jpg,clothes/05181_00.jpg,,short sleeve,round neck,gray,multicolored,casual,tight fit,black,black,"The dress is a short-sleeved, glittery top with a high-low hemline and high-waisted navy blue pants.",False,False
4025,images/05182_00.jpg,clothes/05182_00.jpg,,short sleeve,round neck,pink,purple,casual,loose fit,red,blonde,"The dress is a coral-colored floral print top with short sleeves and a V-neckline, paired with light blue jeans.",False,False
4026,images/05183_00.jpg,clothes/05183_00.jpg,,long sleeve,high neck,black,,casual,tight fit,black,blonde,The dress is a black long-sleeved top with a high neckline and an orange pleated skirt with a belt.,False,False
4027,images/05185_00.jpg,clothes/05185_00.jpg,,short sleeve,round neck,orange,,casual,loose fit,orange,blonde,The dress is an orange crop top paired with high-waisted blue jeans.,False,False
4028,images/05188_00.jpg,clothes/05188_00.jpg,,short sleeve,crew neck,white,gray,casual,tight fit,white,black,"The dress is a white t-shirt with a graphic of a globe and the text ""LOVE YOUR PLANET"" printed on it, paired with high-waisted cream-colored pants.",False,False
4029,images/05189_00.jpg,clothes/05189_00.jpg,lola skye,long sleeve,square neck,black,,casual,tight fit,blue,black,"The dress is a black long-sleeved top with a deep V-neckline and a bow detail at the front, paired with high-waisted blue jeans.",False,False
4030,images/05190_00.jpg,clothes/05190_00.jpg,supermom,long sleeve,boat neck,black,pink,casual,tight fit,black,brown,"The dress is a black long-sleeved top with a colorful ""Supermom"" logo on the front, paired with black jeans.",False,False
4031,images/05193_00.jpg,clothes/05193_00.jpg,,sleeveless,round neck,white,white,casual,tight fit,beige,black,"The dress is a sleeveless, white pleated top with a round neckline and tan pants.",False,False
